t,x,y,z
26.355271054210842,2.8064898120370647,-0.4679886411897426,26.100082413524994
26.365273054610924,2.497824467978361,-0.40415784258445764,25.40170796783916
26.375275055011002,2.22507932578351,-0.3313049266960177,24.72456442184058
26.385277055411084,1.985529968755722,-0.25268555643447965,24.06774997854168
26.395279055811162,1.7764402256967131,-0.17077476937722907,23.430361227785607
26.405281056211244,1.5951314470717834,-0.08739190709203452,22.81153233874299
26.415283056611322,1.4390339180770324,-0.0038125379096425466,22.210456129959077
26.425285057011404,1.3057233862919138,0.07913347731680986,21.626393041110607
26.435287057411482,1.1929454555022003,0.16097763473109322,21.058672456005088
26.445289057811564,1.098630259279976,0.2415414266259267,20.506689555335587
26.455291058211643,1.0208995347387262,0.32087690467650765,19.96989988168544
26.465293058611724,0.9580678926206572,0.3992179771245802,19.44781308097501
26.475295059011803,0.9086398009675858,0.4769411761484191,18.939986711035665
